host_time,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT,temp_C,press_hPa,alt_m
2026-07-01 14:00:51,858662,0.050,0.934,0.266,-2.962,0.267,0.229,43.89,44.32,-5.41,26.20,998.52,123.37
2026-07-01 14:00:51,858877,0.042,0.934,0.273,-2.893,0.145,0.221,43.15,44.72,-5.15,26.20,998.55,123.11
2026-07-01 14:00:51,859092,0.038,0.940,0.268,-3.038,0.366,0.733,43.33,44.72,-4.99,26.20,998.55,123.11
2026-07-01 14:00:51,859307,0.041,0.937,0.275,-2.649,0.122,0.397,43.04,44.43,-6.35,26.20,998.52,123.37
2026-07-01 14:00:51,859522,0.044,0.935,0.274,-1.588,0.420,0.160,43.73,44.91,-5.31,26.20,998.52,123.37
2026-07-01 14:00:52,859737,0.038,0.939,0.266,-2.504,0.145,0.153,43.20,44.69,-5.47,26.20,998.55,123.11
2026-07-01 14:00:52,859952,0.053,0.933,0.258,-2.374,-0.832,-1.214,43.17,44.56,-5.33,26.20,998.55,123.11
2026-07-01 14:00:52,860167,0.044,0.926,0.267,-2.634,0.183,0.130,43.23,44.37,-5.41,26.20,998.52,123.37
2026-07-01 14:00:52,860382,0.042,0.929,0.278,-2.924,-0.267,-0.595,43.33,44.72,-5.79,26.20,998.49,123.62
2026-07-01 14:00:53,860597,0.044,0.946,0.275,-2.931,0.290,0.481,43.20,44.72,-5.31,26.20,998.58,122.86
2026-07-01 14:00:53,860812,0.042,0.945,0.279,-2.962,0.252,0.366,43.17,44.85,-5.84,26.20,998.58,122.86
2026-07-01 14:00:53,861027,0.041,0.934,0.268,-3.191,0.046,0.725,43.33,44.64,-5.49,26.20,998.58,122.86
2026-07-01 14:00:53,861242,0.025,0.953,0.281,-3.359,-1.160,0.603,43.31,44.93,-5.44,26.20,998.52,123.37
2026-07-01 14:00:53,861457,0.036,0.931,0.271,-4.282,0.252,0.542,43.23,44.99,-5.55,26.20,998.46,123.87
2026-07-01 14:00:54,861672,0.038,0.929,0.278,-2.969,-0.099,0.359,42.93,44.19,-5.87,26.20,998.52,123.37
2026-07-01 14:00:54,861887,0.048,0.929,0.264,-2.038,0.954,0.565,42.40,44.88,-5.89,26.20,998.58,122.86
2026-07-01 14:00:54,862102,0.038,0.938,0.274,-2.099,0.130,0.046,43.09,44.83,-6.21,26.20,998.61,122.61
2026-07-01 14:00:54,862317,0.046,0.931,0.275,-3.008,-0.206,0.336,42.75,44.53,-5.63,26.20,998.52,123.37
2026-07-01 14:00:54,862532,0.042,0.933,0.265,-2.664,-0.038,0.466,42.77,44.83,-5.76,26.20,998.49,123.62
2026-07-01 14:00:55,862747,0.033,0.940,0.273,-3.405,0.069,0.260,42.75,44.35,-6.05,26.20,998.58,122.86
2026-07-01 14:00:55,862962,0.042,0.938,0.270,-2.634,0.374,0.191,42.64,44.40,-5.97,26.20,998.52,123.37
2026-07-01 14:00:55,863177,0.039,0.938,0.271,-0.763,-1.473,-0.450,43.01,44.27,-5.73,26.20,998.58,122.86
2026-07-01 14:00:55,863392,0.046,0.936,0.287,-2.733,0.496,0.557,42.72,44.08,-5.60,26.20,998.61,122.61
2026-07-01 14:00:56,863607,0.043,0.939,0.269,-2.863,0.053,0.237,42.67,44.56,-5.52,26.20,998.55,123.11
2026-07-01 14:00:56,863822,0.034,0.934,0.272,-2.626,0.122,0.000,43.09,44.99,-5.12,26.20,998.55,123.11
2026-07-01 14:00:56,864037,0.042,0.932,0.271,-3.168,0.160,0.511,42.80,45.17,-5.60,26.20,998.61,122.61
2026-07-01 14:00:56,864252,0.042,0.935,0.276,-2.725,0.244,0.115,43.31,44.69,-6.29,26.20,998.49,123.62
2026-07-01 14:00:56,864467,0.033,0.938,0.265,-2.450,0.160,0.260,43.07,44.43,-5.68,26.20,998.52,123.37
2026-07-01 14:00:57,864682,0.042,0.942,0.284,-2.618,0.443,0.435,43.04,44.48,-5.17,26.20,998.49,123.62
2026-07-01 14:00:57,864897,0.034,0.940,0.268,-2.733,0.000,0.290,43.17,44.37,-6.21,26.20,998.55,123.11
2026-07-01 14:00:57,865112,0.038,0.940,0.271,-2.626,0.183,0.122,42.91,44.69,-6.05,26.20,998.52,123.37
2026-07-01 14:00:57,865327,0.038,0.939,0.265,-2.702,0.229,0.382,42.88,44.53,-5.84,26.20,998.49,123.62
2026-07-01 14:00:57,865542,0.042,0.933,0.275,-2.786,0.267,0.282,43.07,44.43,-5.55,26.20,998.46,123.87
2026-07-01 14:00:58,865757,0.046,0.934,0.266,-3.252,0.359,0.336,42.88,44.32,-5.41,26.20,998.52,123.37
2026-07-01 14:00:58,865972,0.037,0.934,0.278,-2.809,0.137,0.359,43.17,44.16,-5.23,26.20,998.43,124.12
2026-07-01 14:00:58,866187,0.043,0.940,0.267,-2.176,0.122,0.328,43.23,44.00,-5.36,26.20,998.55,123.11
2026-07-01 14:00:58,866402,0.049,0.934,0.255,-3.023,0.008,0.351,43.44,44.11,-5.95,26.20,998.43,124.12
2026-07-01 14:00:59,866617,0.041,0.947,0.260,-3.382,0.099,0.168,43.44,44.64,-5.55,26.20,998.52,123.37
2026-07-01 14:00:59,866832,0.042,0.942,0.263,-2.962,0.214,0.183,43.25,44.21,-5.55,26.20,998.49,123.62
2026-07-01 14:00:59,867047,0.043,0.935,0.277,-3.115,0.107,0.229,43.28,44.43,-5.36,26.20,998.55,123.11
2026-07-01 14:00:59,867262,0.036,0.933,0.271,-2.763,0.145,0.313,43.36,44.83,-6.11,26.20,998.46,123.87
2026-07-01 14:00:59,867477,0.040,0.938,0.266,-2.885,0.183,0.313,42.96,44.67,-5.84,26.20,998.46,123.87
2026-07-01 14:01:00,867692,0.036,0.939,0.273,-2.802,0.168,0.336,43.39,44.69,-5.81,26.20,998.49,123.62
2026-07-01 14:01:00,867907,0.039,0.935,0.269,-2.305,0.221,0.351,43.01,44.29,-5.44,26.20,998.46,123.87
2026-07-01 14:01:00,868122,0.042,0.938,0.264,-2.412,0.397,0.137,42.88,44.72,-5.71,26.20,998.49,123.62
2026-07-01 14:01:00,868337,0.046,0.942,0.266,-2.389,0.496,0.412,42.99,44.59,-5.49,26.30,998.55,123.11
2026-07-01 14:01:00,868552,0.044,0.937,0.265,-3.053,0.160,0.305,43.15,44.56,-5.36,26.30,998.55,123.11
2026-07-01 14:01:01,868767,0.046,0.937,0.274,-1.916,0.695,0.397,43.09,44.16,-6.08,26.20,998.66,122.19
2026-07-01 14:01:01,868982,0.040,0.935,0.267,-2.466,0.328,0.206,43.12,44.53,-6.16,26.20,998.40,124.38
2026-07-01 14:01:01,869197,0.039,0.939,0.277,-2.160,0.252,0.282,43.17,44.83,-5.25,26.30,998.49,123.62
2026-07-01 14:01:01,869412,0.043,0.932,0.269,-2.901,0.115,0.328,42.91,44.43,-5.73,26.30,998.52,123.37
2026-07-01 14:01:02,869627,0.037,0.934,0.269,-2.534,0.260,0.351,43.28,44.77,-5.52,26.30,998.55,123.11
2026-07-01 14:01:02,869842,0.046,0.939,0.267,-2.718,0.382,0.229,43.23,44.75,-5.44,26.30,998.55,123.11
2026-07-01 14:01:02,870057,0.041,0.936,0.275,-2.672,0.382,0.221,43.07,44.29,-5.97,26.30,998.52,123.37
2026-07-01 14:01:02,870272,0.045,0.935,0.254,-3.191,0.252,0.275,43.23,44.45,-5.73,26.30,998.55,123.11
2026-07-01 14:01:02,870487,0.036,0.919,0.263,-2.611,0.435,0.382,43.47,44.93,-5.41,26.30,998.49,123.62
2026-07-01 14:01:03,870702,0.035,0.930,0.273,-2.748,0.275,0.198,43.47,44.40,-4.88,26.30,998.43,124.12
2026-07-01 14:01:03,870917,0.038,0.929,0.263,-0.809,1.313,0.519,43.39,44.67,-5.60,26.20,998.49,123.62
2026-07-01 14:01:03,871132,0.044,0.938,0.269,-2.046,0.481,0.206,43.25,44.91,-5.55,26.30,998.52,123.37
2026-07-01 14:01:03,871347,0.037,0.931,0.259,-2.305,0.137,0.198,43.39,44.19,-6.43,26.30,998.52,123.37
2026-07-01 14:01:03,871562,0.043,0.932,0.275,-2.656,0.122,0.443,43.25,44.29,-5.79,26.30,998.46,123.87
2026-07-01 14:01:04,871777,0.041,0.941,0.271,-2.863,0.275,0.191,43.36,44.08,-5.09,26.30,998.46,123.87
2026-07-01 14:01:04,871992,0.039,0.936,0.263,-2.985,0.137,0.321,43.65,44.72,-5.52,26.30,998.52,123.37
2026-07-01 14:01:04,872207,0.043,0.946,0.265,-2.115,0.137,0.275,43.65,44.48,-5.23,26.30,998.58,122.86
2026-07-01 14:01:04,872422,0.037,0.938,0.269,-2.580,0.267,0.359,43.28,44.19,-5.44,26.30,998.58,122.86
2026-07-01 14:01:05,872637,0.038,0.931,0.265,-2.076,0.328,0.176,43.25,44.51,-5.65,26.30,998.55,123.11
2026-07-01 14:01:05,872852,0.036,0.935,0.276,-3.061,0.298,0.321,43.28,44.37,-5.47,26.30,998.58,122.86
2026-07-01 14:01:05,873067,0.042,0.934,0.267,-2.519,0.176,0.275,43.63,44.27,-5.36,26.30,998.49,123.62
2026-07-01 14:01:05,873282,0.042,0.940,0.268,-3.008,0.061,0.313,43.41,44.13,-5.01,26.30,998.46,123.87
2026-07-01 14:01:05,873497,0.042,0.932,0.264,-2.863,0.122,0.221,43.33,44.53,-6.03,26.30,998.46,123.87
2026-07-01 14:01:06,873712,0.042,0.939,0.278,-2.748,0.229,0.260,43.44,44.21,-5.57,26.30,998.46,123.87
2026-07-01 14:01:06,873927,0.040,0.937,0.264,-3.489,0.160,0.374,43.41,44.13,-5.44,26.30,998.49,123.62
2026-07-01 14:01:06,874142,0.041,0.940,0.269,-2.405,0.351,0.198,43.47,43.97,-5.65,26.30,998.52,123.37
2026-07-01 14:01:06,874357,0.035,0.938,0.270,-2.313,0.267,0.244,43.63,43.76,-5.84,26.30,998.49,123.62
2026-07-01 14:01:06,874572,0.040,0.934,0.267,-3.107,0.229,0.458,43.47,44.40,-5.09,26.30,998.46,123.87
2026-07-01 14:01:07,874787,0.040,0.933,0.272,-2.359,-0.069,0.374,43.65,44.43,-5.28,26.30,998.49,123.62
2026-07-01 14:01:07,875002,0.041,0.938,0.259,-1.969,0.214,0.435,43.39,44.67,-5.87,26.30,998.49,123.62
2026-07-01 14:01:07,875217,0.042,0.937,0.269,-2.511,0.000,0.229,43.25,44.21,-5.76,26.30,998.49,123.62
2026-07-01 14:01:07,875432,0.040,0.937,0.269,-2.458,0.084,0.145,43.28,43.73,-5.73,26.30,998.52,123.37
2026-07-01 14:01:08,875647,0.040,0.938,0.263,-2.252,0.405,0.099,43.17,44.51,-5.36,26.30,998.49,123.62
2026-07-01 14:01:08,875862,0.039,0.946,0.272,-2.504,0.137,0.237,43.36,44.16,-5.95,26.30,998.43,124.12
2026-07-01 14:01:08,876077,0.046,0.930,0.261,-2.420,0.267,0.420,43.36,44.67,-6.19,26.30,998.43,124.12
2026-07-01 14:01:08,876292,0.047,0.930,0.268,-2.656,0.160,0.328,43.55,44.77,-5.73,26.30,998.49,123.62
2026-07-01 14:01:08,876507,0.042,0.934,0.274,-2.664,0.107,0.466,43.31,44.21,-5.44,26.30,998.43,124.12
2026-07-01 14:01:09,876722,0.044,0.937,0.268,-2.336,-0.031,0.183,43.36,44.93,-6.00,26.30,998.49,123.62
2026-07-01 14:01:09,876937,0.037,0.934,0.266,-2.573,0.176,0.191,43.49,44.21,-6.21,26.30,998.52,123.37
2026-07-01 14:01:09,877152,0.039,0.944,0.261,-2.649,0.061,0.290,43.33,44.83,-5.33,26.30,998.49,123.62
2026-07-01 14:01:09,877367,0.035,0.939,0.272,-2.588,0.122,0.328,43.28,44.29,-5.36,26.30,998.49,123.62
2026-07-01 14:01:10,877582,0.042,0.934,0.266,-2.931,0.137,0.275,43.36,45.01,-5.76,26.30,998.52,123.37
2026-07-01 14:01:10,877797,0.044,0.926,0.276,-2.962,0.107,0.275,43.28,44.80,-5.36,26.30,998.52,123.37
2026-07-01 14:01:10,878012,0.043,0.937,0.268,-2.443,0.252,0.298,43.41,44.27,-5.52,26.30,998.46,123.87
2026-07-01 14:01:10,878227,0.041,0.936,0.262,-2.588,0.214,0.328,43.33,44.80,-5.49,26.30,998.49,123.62
2026-07-01 14:01:10,878442,0.041,0.939,0.262,-2.733,0.153,0.298,43.36,44.72,-5.68,26.30,998.52,123.37
2026-07-01 14:01:11,878657,0.049,0.936,0.263,-2.137,0.069,0.237,43.44,43.87,-5.44,26.30,998.46,123.87
2026-07-01 14:01:11,878872,0.037,0.959,0.294,-2.221,0.420,0.069,43.55,44.35,-5.01,26.30,998.43,124.12
2026-07-01 14:01:11,879087,0.041,0.946,0.275,-2.450,0.267,0.168,43.39,44.51,-5.52,26.30,998.43,124.12
2026-07-01 14:01:11,879302,0.042,0.936,0.266,-3.145,0.275,0.267,43.47,44.85,-5.17,26.30,998.43,124.12
2026-07-01 14:01:11,879517,0.039,0.934,0.260,-2.878,0.282,0.183,43.57,44.32,-5.25,26.30,998.49,123.62
2026-07-01 14:01:12,879732,0.042,0.934,0.275,-2.595,0.214,0.351,43.68,44.59,-5.63,26.30,998.46,123.87
2026-07-01 14:01:12,879947,0.043,0.938,0.262,-2.260,0.275,0.237,43.49,45.04,-5.76,26.30,998.43,124.12
2026-07-01 14:01:12,880162,0.042,0.941,0.264,-2.611,0.366,0.328,43.20,44.93,-5.81,26.30,998.46,123.87
2026-07-01 14:01:12,880377,0.038,0.944,0.273,-2.924,0.099,0.176,43.36,45.41,-6.13,26.30,998.49,123.62
2026-07-01 14:01:13,880592,0.038,0.948,0.269,-3.191,0.290,0.450,43.44,45.25,-5.55,26.30,998.52,123.37
2026-07-01 14:01:13,880807,0.046,0.938,0.259,-1.618,0.252,0.260,43.68,44.45,-5.79,26.30,998.52,123.37
2026-07-01 14:01:13,881022,0.046,0.936,0.267,-1.977,0.099,0.435,43.33,45.07,-5.49,26.30,998.43,124.12
2026-07-01 14:01:13,881237,0.042,0.938,0.264,-1.977,0.237,0.153,43.33,44.69,-5.07,26.30,998.49,123.62
2026-07-01 14:01:13,881452,0.041,0.938,0.270,-3.046,0.244,0.427,43.23,45.47,-5.55,26.30,998.46,123.87
2026-07-01 14:01:14,881667,0.042,0.931,0.270,-2.496,0.023,0.435,43.17,44.64,-5.57,26.30,998.43,124.12
2026-07-01 14:01:14,881882,0.040,0.936,0.273,-2.244,0.313,0.336,43.36,44.91,-5.89,26.30,998.43,124.12
2026-07-01 14:01:14,882097,0.042,0.938,0.270,-2.771,0.191,0.450,43.33,44.72,-5.95,26.30,998.46,123.87
2026-07-01 14:01:14,882312,0.037,0.930,0.278,-2.496,0.160,0.466,43.41,44.83,-5.52,26.30,998.43,124.12
2026-07-01 14:01:14,882527,0.038,0.936,0.266,-2.634,0.229,0.336,43.39,44.80,-5.84,26.30,998.52,123.37
2026-07-01 14:01:15,882742,0.038,0.938,0.271,-2.924,0.176,0.099,43.41,45.09,-5.44,26.30,998.55,123.11
2026-07-01 14:01:15,882957,0.042,0.939,0.264,-2.969,0.168,0.290,43.01,44.67,-5.73,26.30,998.52,123.37
2026-07-01 14:01:15,883172,0.034,0.936,0.267,-2.328,0.412,0.290,43.01,44.59,-5.89,26.30,998.49,123.62
2026-07-01 14:01:15,883387,0.046,0.928,0.268,-2.740,0.176,0.237,43.41,44.53,-5.39,26.30,998.52,123.37
2026-07-01 14:01:16,883602,0.037,0.934,0.264,-2.183,0.099,0.397,43.01,44.45,-5.71,26.30,998.46,123.87
2026-07-01 14:01:16,883817,0.035,0.938,0.276,-2.664,0.221,0.176,42.91,44.72,-5.65,26.30,998.46,123.87
2026-07-01 14:01:16,884032,0.040,0.935,0.271,-2.824,0.344,0.405,43.33,44.40,-5.49,26.30,998.55,123.11
2026-07-01 14:01:16,884247,0.048,0.932,0.276,-2.412,0.183,0.282,43.15,44.96,-5.39,26.30,998.52,123.37
2026-07-01 14:01:16,884462,0.035,0.937,0.280,-2.954,0.260,0.260,43.17,45.28,-5.41,26.30,998.55,123.11
2026-07-01 14:01:17,884677,0.050,0.936,0.272,-3.191,0.160,0.344,43.12,44.91,-5.33,26.30,998.52,123.37
2026-07-01 14:01:17,884892,0.037,0.935,0.267,-2.527,0.145,0.260,43.39,44.67,-5.57,26.30,998.43,124.12
2026-07-01 14:01:17,885107,0.044,0.933,0.267,-2.092,0.214,0.290,43.31,44.61,-5.17,26.30,998.43,124.12
2026-07-01 14:01:17,885322,0.042,0.945,0.271,-2.031,0.061,0.145,43.31,44.56,-5.20,26.30,998.49,123.62
2026-07-01 14:01:17,885537,0.045,0.939,0.275,-4.275,0.305,0.313,43.23,44.91,-5.47,26.30,998.55,123.11
2026-07-01 14:01:18,885752,0.037,0.939,0.273,-2.145,0.298,0.344,43.23,44.72,-5.57,26.30,998.49,123.62
2026-07-01 14:01:18,885967,0.038,0.939,0.270,-2.450,0.198,0.252,43.84,44.43,-5.39,26.30,998.40,124.38
2026-07-01 14:01:18,886182,0.037,0.937,0.268,-2.634,0.328,0.305,43.04,44.08,-5.20,26.30,998.52,123.37
2026-07-01 14:01:18,886397,0.037,0.938,0.276,-2.962,0.229,0.405,43.52,44.48,-5.25,26.30,998.49,123.62
2026-07-01 14:01:19,886612,0.034,0.937,0.269,-3.321,-0.038,0.328,43.39,44.24,-5.39,26.30,998.55,123.11
2026-07-01 14:01:19,886827,0.040,0.932,0.278,-2.901,0.305,0.237,43.01,44.45,-5.44,26.30,998.58,122.86
2026-07-01 14:01:19,887042,0.040,0.933,0.271,-2.489,0.305,0.290,43.41,44.61,-5.84,26.30,998.52,123.37
2026-07-01 14:01:19,887257,0.043,0.938,0.272,-2.679,0.214,0.237,43.44,44.83,-5.15,26.30,998.46,123.87
2026-07-01 14:01:19,887472,0.046,0.932,0.267,-2.366,0.061,0.191,42.75,44.45,-5.68,26.30,998.52,123.37
2026-07-01 14:01:20,887687,0.035,0.938,0.266,-2.542,0.160,0.260,43.07,44.83,-5.49,26.30,998.55,123.11
2026-07-01 14:01:20,887902,0.033,0.939,0.263,-2.115,0.160,0.336,42.85,44.59,-6.21,26.30,998.52,123.37
2026-07-01 14:01:20,888117,0.041,0.938,0.272,-2.863,0.046,0.275,43.20,44.59,-5.60,26.30,998.52,123.37
2026-07-01 14:01:20,888332,0.042,0.936,0.265,-2.382,0.237,0.336,42.93,44.85,-5.44,26.30,998.52,123.37
2026-07-01 14:01:20,888547,0.036,0.940,0.267,-2.740,0.145,0.153,42.91,44.64,-5.87,26.30,998.43,124.12
2026-07-01 14:01:21,888762,0.042,0.932,0.264,-2.542,0.221,0.214,42.88,43.89,-5.84,26.30,998.46,123.87
2026-07-01 14:01:21,888977,0.034,0.933,0.258,-3.061,0.237,0.214,43.09,44.69,-5.87,26.30,998.52,123.37
2026-07-01 14:01:21,889192,0.035,0.938,0.260,-2.939,0.168,0.427,43.12,44.27,-5.25,26.30,998.55,123.11
2026-07-01 14:01:21,889407,0.041,0.933,0.266,-2.405,0.321,0.305,43.39,44.72,-5.23,26.30,998.49,123.62
2026-07-01 14:01:22,889622,0.042,0.941,0.266,-2.756,0.252,0.282,42.83,44.69,-5.52,26.30,998.52,123.37
2026-07-01 14:01:22,889837,0.039,0.935,0.268,-2.351,0.252,0.206,43.25,44.40,-5.31,26.30,998.55,123.11
2026-07-01 14:01:22,890052,0.039,0.936,0.261,-2.168,-0.015,0.237,43.31,44.27,-5.81,26.30,998.49,123.62
2026-07-01 14:01:22,890267,0.042,0.939,0.260,-3.260,0.000,0.359,43.07,44.21,-5.44,26.30,998.55,123.11
2026-07-01 14:01:22,890482,0.043,0.934,0.263,-2.298,0.282,0.321,43.04,44.35,-5.49,26.30,998.43,124.12
2026-07-01 14:01:23,890697,0.045,0.940,0.258,-2.031,0.168,0.336,43.01,44.69,-5.25,26.30,998.61,122.61
2026-07-01 14:01:23,890912,0.043,0.933,0.272,-2.618,0.168,0.198,43.20,44.69,-5.52,26.30,998.55,123.11
2026-07-01 14:01:23,891127,0.034,0.938,0.270,-3.092,0.076,0.198,43.33,44.24,-5.47,26.30,998.40,124.38
2026-07-01 14:01:23,891342,0.032,0.939,0.267,-1.985,0.000,0.282,43.33,44.29,-5.57,26.30,998.40,124.38
2026-07-01 14:01:23,891557,0.036,0.927,0.270,-2.603,0.313,0.260,43.33,44.56,-5.52,26.30,998.49,123.62
2026-07-01 14:01:24,891772,0.037,0.938,0.263,-3.008,0.237,0.191,43.31,44.48,-5.79,26.30,998.55,123.11
2026-07-01 14:01:24,891987,0.043,0.937,0.267,-2.878,0.176,0.252,43.28,44.83,-5.33,26.30,998.52,123.37
2026-07-01 14:01:24,892202,0.039,0.939,0.265,-2.298,0.115,0.260,43.17,44.53,-5.36,26.30,998.66,122.19
2026-07-01 14:01:24,892417,0.051,0.936,0.268,-2.046,0.191,0.275,43.55,44.32,-5.79,26.30,998.55,123.11
2026-07-01 14:01:25,892632,0.041,0.933,0.272,-2.626,0.252,0.092,42.91,45.20,-5.68,26.30,998.43,124.12
2026-07-01 14:01:25,892847,0.040,0.941,0.261,-2.405,0.359,0.351,43.28,45.04,-5.04,26.30,998.49,123.62
2026-07-01 14:01:25,893062,0.042,0.941,0.279,-2.672,0.214,0.252,43.25,45.01,-5.04,26.30,998.43,124.12
2026-07-01 14:01:25,893277,0.041,0.940,0.271,-3.061,0.099,0.290,43.39,45.20,-4.93,26.30,998.43,124.12
2026-07-01 14:01:25,893492,0.042,0.930,0.268,-2.672,0.221,0.382,42.91,45.07,-5.65,26.30,998.55,123.11
2026-07-01 14:01:26,893707,0.048,0.929,0.273,-2.504,0.359,0.313,42.99,44.16,-5.71,26.30,998.46,123.87
2026-07-01 14:01:26,893922,0.046,0.941,0.267,-2.687,0.206,0.351,43.33,44.13,-5.71,26.30,998.43,124.12
2026-07-01 14:01:26,894137,0.040,0.922,0.261,-2.237,-0.053,0.290,43.20,44.40,-5.52,26.30,998.52,123.37
2026-07-01 14:01:26,894352,0.042,0.936,0.271,-1.870,0.221,0.328,42.80,44.27,-6.08,26.30,998.55,123.11
2026-07-01 14:01:26,894567,0.036,0.946,0.268,-2.458,0.069,0.130,43.04,44.19,-5.41,26.30,998.49,123.62
2026-07-01 14:01:27,894782,0.037,0.932,0.266,-3.069,0.359,0.221,42.88,44.27,-5.55,26.30,998.52,123.37
2026-07-01 14:01:27,894997,0.032,0.939,0.265,-3.924,0.275,0.351,43.15,44.32,-5.28,26.30,998.49,123.62
2026-07-01 14:01:27,895212,0.035,0.932,0.269,-3.046,0.176,0.321,43.04,44.72,-5.44,26.30,998.46,123.87
2026-07-01 14:01:27,895427,0.039,0.940,0.267,-1.962,0.206,0.267,43.09,44.35,-5.07,26.30,998.55,123.11
2026-07-01 14:01:28,895642,0.036,0.936,0.270,-2.641,0.137,0.344,43.12,44.32,-5.49,26.30,998.49,123.62
2026-07-01 14:01:28,895857,0.039,0.938,0.273,-2.634,0.153,0.198,43.23,44.72,-5.09,26.30,998.43,124.12
2026-07-01 14:01:28,896072,0.038,0.939,0.269,-2.702,0.053,0.229,43.15,44.40,-5.65,26.30,998.49,123.62
2026-07-01 14:01:28,896287,0.037,0.936,0.264,-1.794,0.237,0.359,43.23,44.11,-5.04,26.30,998.46,123.87
2026-07-01 14:01:28,896502,0.043,0.934,0.263,-3.084,0.145,0.214,43.33,44.51,-5.49,26.30,998.49,123.62
2026-07-01 14:01:29,896717,0.039,0.936,0.262,-2.237,0.359,0.206,43.57,44.19,-5.79,26.30,998.55,123.11
2026-07-01 14:01:29,896932,0.038,0.936,0.264,-2.542,0.115,0.191,43.39,43.81,-4.99,26.30,998.46,123.87
2026-07-01 14:01:29,897147,0.047,0.938,0.266,-2.580,0.305,0.069,43.28,44.43,-5.65,26.30,998.46,123.87
2026-07-01 14:01:29,897362,0.045,0.938,0.262,-2.786,0.267,0.229,43.36,44.27,-5.36,26.30,998.52,123.37
2026-07-01 14:01:29,897577,0.032,0.937,0.270,-2.939,0.176,0.084,43.52,44.08,-5.44,26.30,998.49,123.62
2026-07-01 14:01:30,897792,0.037,0.948,0.265,-2.954,-0.031,0.321,43.33,44.19,-6.03,26.30,998.46,123.87
2026-07-01 14:01:30,898007,0.039,0.939,0.276,-3.458,0.244,0.321,43.47,44.05,-5.09,26.30,998.52,123.37
2026-07-01 14:01:30,898222,0.043,0.937,0.267,-2.496,0.405,0.298,43.47,45.12,-5.57,26.30,998.52,123.37
2026-07-01 14:01:30,898437,0.039,0.939,0.269,-2.237,0.145,0.405,43.63,43.89,-5.63,26.30,998.49,123.62
2026-07-01 14:01:31,898652,0.037,0.934,0.266,-2.618,0.252,0.252,43.47,44.91,-5.65,26.30,998.46,123.87
2026-07-01 14:01:31,898867,0.037,0.937,0.267,-2.901,0.229,0.397,43.41,44.43,-5.31,26.30,998.43,124.12
2026-07-01 14:01:31,899082,0.042,0.929,0.271,-2.786,0.122,0.252,43.71,43.95,-5.44,26.30,998.49,123.62
2026-07-01 14:01:31,899297,0.039,0.948,0.265,-1.748,0.237,0.252,43.23,44.99,-6.00,26.30,998.49,123.62
2026-07-01 14:01:31,899512,0.038,0.932,0.260,-2.687,0.145,0.275,43.39,44.85,-5.09,26.30,998.46,123.87
2026-07-01 14:01:32,899727,0.041,0.935,0.269,-2.382,0.237,0.359,43.23,44.91,-5.52,26.30,998.43,124.12
2026-07-01 14:01:32,899942,0.041,0.938,0.268,-3.015,0.290,0.443,43.12,44.88,-5.31,26.30,998.46,123.87
2026-07-01 14:01:32,900157,0.037,0.935,0.262,-2.634,0.252,0.321,43.39,45.04,-5.44,26.30,998.46,123.87
2026-07-01 14:01:32,900372,0.043,0.938,0.271,-2.412,0.290,0.412,43.73,44.53,-5.47,26.30,998.46,123.87
2026-07-01 14:01:33,900587,0.039,0.937,0.273,-2.855,0.107,0.221,43.47,44.69,-4.83,26.30,998.40,124.38
2026-07-01 14:01:33,900802,0.047,0.937,0.268,-3.092,0.275,0.321,43.23,44.43,-5.47,26.30,998.49,123.62
2026-07-01 14:01:33,901017,0.037,0.938,0.268,-3.038,0.214,0.252,43.15,44.35,-5.41,26.30,998.46,123.87
2026-07-01 14:01:33,901232,0.039,0.941,0.267,-2.718,0.290,0.191,43.25,44.61,-5.28,26.30,998.37,124.63
2026-07-01 14:01:33,901447,0.041,0.944,0.273,-2.863,0.038,0.214,42.91,44.45,-5.95,26.30,998.49,123.62
2026-07-01 14:01:34,901662,0.043,0.940,0.265,-2.809,0.176,0.305,43.09,44.77,-4.96,26.30,998.43,124.12
2026-07-01 14:01:34,901877,0.047,0.936,0.261,-2.298,0.252,0.137,42.91,44.61,-5.09,26.30,998.49,123.62
2026-07-01 14:01:34,902092,0.038,0.936,0.258,-2.435,0.160,0.221,43.41,44.69,-5.81,26.30,998.46,123.87
2026-07-01 14:01:34,902307,0.048,0.940,0.272,-2.687,0.282,0.405,43.25,44.83,-5.60,26.40,998.49,123.62
2026-07-01 14:01:34,902522,0.037,0.940,0.268,-2.595,0.198,0.305,43.33,44.88,-5.73,26.30,998.37,124.63
2026-07-01 14:01:35,902737,0.040,0.939,0.269,-3.198,0.122,0.282,43.20,44.96,-5.07,26.30,998.49,123.62
2026-07-01 14:01:35,902952,0.042,0.941,0.255,-2.641,0.168,0.290,43.36,44.75,-5.49,26.30,998.58,122.86
2026-07-01 14:01:35,903167,0.043,0.938,0.268,-3.221,0.191,0.237,43.39,44.67,-5.23,26.30,998.40,124.38
2026-07-01 14:01:35,903382,0.041,0.936,0.270,-3.290,0.221,0.000,43.41,44.43,-5.31,26.30,998.37,124.63
2026-07-01 14:01:36,903597,0.039,0.938,0.263,-2.527,0.053,0.229,43.09,43.97,-4.93,26.30,998.40,124.38
